tweetDate,content,twitterProfile,tweetUrl,timestamp,query,parsed_tweetDate,date_only
Fri Jan 29 11:46:33 +0000 2021,"""غيري كثير انقتلو"" ليان فتاة أردنية عشرينية هربت لتركيا بعد تهديد أهلها لها بالقتل وتحرش أخويها بها وحرمانها من الدراسة وممارسة أنواع العنف الأسري عليها بعد #بنت_مستشفى_الجامعة و #سيدة_ماركا_وجنينها و #فتاة_الأغوار و #صرخات_احلام  متى سنتمكن من حماية النساء من العنف؟ #ساعدوا_ليان https://t.co/CAz0FnBVHA",https://twitter.com/mykali_mag,https://twitter.com/mykali_mag/status/1355120143001673730,2025-04-08T12:22:20.852Z,#صرخات_احلام,2021-01-29 11:46:33+00:00,2021-01-29
Fri Jun 25 03:20:56 +0000 2021,#صرخات_احلام https://t.co/VeKnddDhPY,https://twitter.com/Dhawxa,https://twitter.com/Dhawxa/status/1408263916535390209,2025-04-08T12:22:20.852Z,#صرخات_احلام,2021-06-25 03:20:56+00:00,2021-06-25
Fri Jul 24 11:33:55 +0000 2020,"#تفاعلكم :

هل القوانين كافية لمنع تعنيف المرأة؟ 

د. عصمت حوسو تجيب..

#صرخات_أحلام
#صرخات_الاردنيات 

👇👇👇👇

https://t.co/5Gtio7JHvY https://t.co/IHSgiRhq6y",https://twitter.com/tafa3olcom,https://twitter.com/tafa3olcom/status/1286625656294576132,2025-04-08T12:22:20.852Z,#صرخات_احلام,2020-07-24 11:33:55+00:00,2020-07-24
Wed Jul 22 18:18:28 +0000 2020,شكراً لكن بحجم عددكن/م! شكراً لنشميات اردننا على تلبية نداء (صراخ) احلام. صرخة العنف، صرخة نداء النجاة، صرخة الهم والغم، صرخة ورا صرخة. #صرخات_الاردنيات #صرخات_احلام https://t.co/eIyCpdYcf4,https://twitter.com/LGBTJordan,https://twitter.com/LGBTJordan/status/1286002687084036100,2025-04-08T12:22:20.852Z,#صرخات_احلام,2020-07-22 18:18:28+00:00,2020-07-22
Thu Jul 23 12:07:13 +0000 2020,"ثريد بكامل الصور لوقفة البارحة 
#صرخات_الاردنيات 
#صرخات_احلام https://t.co/UQr4sfNTrV",https://twitter.com/jor_noob,https://twitter.com/jor_noob/status/1286271646916108294,2025-04-08T12:22:20.852Z,#صرخات_احلام,2020-07-23 12:07:13+00:00,2020-07-23
Thu Jul 23 12:00:21 +0000 2020,"صور من وقفة البارحة 
رفعتوا راسنا ❤️❤️
#صرخات_الاردنيات 
#صرخات_احلام https://t.co/aQdCphTr1w",https://twitter.com/jor_noob,https://twitter.com/jor_noob/status/1286269919391358983,2025-04-08T12:22:20.852Z,#صرخات_احلام,2020-07-23 12:00:21+00:00,2020-07-23
Sat Jul 25 19:16:56 +0000 2020,"#بكسر_التاء -الفهم الخاطئ للتشريعات القانونية والدينية يكرّس انتشار #جرائم_قتل_النساء وإفلات المجرمين من العقاب.
شاهدوا الحلقة كاملة على يوتيوب: https://t.co/NvvxyneWIR
#صرخات_احلام
@LawyerAbrar https://t.co/DwJOjIqobc",https://twitter.com/bekasrtaa,https://twitter.com/bekasrtaa/status/1287104567826669570,2025-04-08T12:22:20.852Z,#صرخات_احلام,2020-07-25 19:16:56+00:00,2020-07-25
Wed Oct 14 15:35:28 +0000 2020,"Humans without humanity 💔

#جريمة_الزرقاء #صرخات_احلام https://t.co/laVlSXBDZn",https://twitter.com/jernosss,https://twitter.com/jernosss/status/1316402248143056908,2025-04-08T12:22:20.852Z,#صرخات_احلام,2020-10-14 15:35:28+00:00,2020-10-14
Fri Jul 24 08:31:44 +0000 2020,".....

#صرخات_أحلام 
#جرائم_اللاشرف
#العدالة_لأحلام https://t.co/DtTcOdeHVg",https://twitter.com/saraqaed,https://twitter.com/saraqaed/status/1286579807522902016,2025-04-08T12:22:20.852Z,#صرخات_احلام,2020-07-24 08:31:44+00:00,2020-07-24
Thu Jul 23 17:03:18 +0000 2020,"#تفاعلكم | صرخات أحلام تهز نساء #الأردن 
#صرخات_أحلام #صرخات_الأردنيات https://t.co/gCy6FcXbRd",https://twitter.com/tafa3olcom,https://twitter.com/tafa3olcom/status/1286346161813585920,2025-04-08T12:22:20.852Z,#صرخات_احلام,2020-07-23 17:03:18+00:00,2020-07-23
Sun Jul 19 01:10:43 +0000 2020,"يتوجب على كل من يبارك القتل المنهجي للفتيات بحجة الشرف ..أن يغسل عار تخلفه...
آلاف الأرواح تُزهق سنوياً بتهمة “الشرف”، في حين أنّ 90 في المئة من ضحايا هذه الجرائم عذراوات.

#صرخات_احلام",https://twitter.com/OlaAlfares,https://twitter.com/OlaAlfares/status/1284656883505274881,2025-04-08T12:22:20.852Z,#صرخات_احلام,2020-07-19 01:10:43+00:00,2020-07-19
Wed Jul 29 09:46:59 +0000 2020,"#صرخات_الاردنيات
#صرخات_احلام https://t.co/REA4PEQtN8",https://twitter.com/WoLetters,https://twitter.com/WoLetters/status/1288410686952034304,2025-04-08T12:22:20.852Z,#صرخات_احلام,2020-07-29 09:46:59+00:00,2020-07-29
Tue Jul 28 06:11:15 +0000 2020,"#صرخات_احلام 
#صرخات_الاردنيات https://t.co/hunJOOs6zU",https://twitter.com/WoLetters,https://twitter.com/WoLetters/status/1287994006513885189,2025-04-08T12:22:20.852Z,#صرخات_احلام,2020-07-28 06:11:15+00:00,2020-07-28
Wed Jul 29 12:05:47 +0000 2020,"من البلاد التي اعتلت صرخات نسائها مؤخراً، كان الأردن، مع جريمة مقتل أحلام على يد والدها، والتي أخرجت من جديد النساء والنسويات/ين إلى الشوارع لإطلاق صرخاتهن. لهذا، سنخصص هذه الحلقة للحديث عن الأردن، وعن بلاد كثيرة توجعنا وتغضبنا.
مع @Jafrasha @AbirGhattas @reem76539 
#صرخات_احلام https://t.co/9R4sIAVa13",https://twitter.com/hammamradio,https://twitter.com/hammamradio/status/1288445615156928512,2025-04-08T12:22:20.852Z,#صرخات_احلام,2020-07-29 12:05:47+00:00,2020-07-29
Sun Jul 19 09:29:53 +0000 2020,"بأي ذنب قتلت؟؟
أحلام شابة أربعينية قتلها والدها بوحشية بلبنة بناء على رأسها عدة مرات حتى انقطعت أنفاسها، ثم أشعل سيجارته واحتسى الشاي بجانب جثتها.
هذه الحادثة أغضبت الشارع الأردني متسائلين ما الذنب الذي اقترفته أحلام لتُقتل بكل وحشية من أقرب الأشخاص لها !!

 #صرخات_احلام https://t.co/ANLZgtidp8",https://twitter.com/Kharabeesh,https://twitter.com/Kharabeesh/status/1284782501135818752,2025-04-08T12:22:20.852Z,#صرخات_احلام,2020-07-19 09:29:53+00:00,2020-07-19
Fri Oct 30 20:54:55 +0000 2020,"لا تقدميّة دون إقرار المساواة الدستوريّة و القانونيّة للمرأة. 

#صوت_للتقدمية  #التقدمية_الى_البرلمان 
#التقدمية_صوت_النساء_الحر #جريمة_صافوط
#صرخات_أحلام #طالعات_الأردن #مش_سبب
#تتحرشش #افضح_المتحرش #لا_شرف_بالجريمة
#طفح_الكيل #لا_لأغلاق_الحضانات
#لأنها_تستطيع #لأن_الاردن_يستحق https://t.co/GSG0U89l7s",https://twitter.com/taqdumia2020,https://twitter.com/taqdumia2020/status/1322280847832174597,2025-04-08T12:22:20.852Z,#صرخات_احلام,2020-10-30 20:54:55+00:00,2020-10-30
Mon Aug 10 13:50:09 +0000 2020,"من مبارح و ما بدي أشوف فيديو المعلمة بس ما ضل حدا غير نشره
كبنت بلحظة ممكن مع الانفعال أتجمد و ما أكسر إيديه
إنه مش زلمة ولا بني آدم متفقين عليها
بس عدم وجود رد فعل من الي حواليها ذكرني ب #صرخات_أحلام
رح ناخد الحقوق لما نوقف مع بعض بشكل حقيقي مش بس للمصالح المشتركة!
#مع_المعلم",https://twitter.com/fedaahamdan,https://twitter.com/fedaahamdan/status/1292820533206233090,2025-04-08T12:22:20.852Z,#صرخات_احلام,2020-08-10 13:50:09+00:00,2020-08-10
Wed Jul 22 19:49:30 +0000 2020,"المطالبة بمواجهة العنف ليست أجندة خارجية

#صرخات_الأردنيات
#صرخات_أحلام  
#أوقفوا_قتل_النساء https://t.co/VEdXXoYXIp",https://twitter.com/Raseef22,https://twitter.com/Raseef22/status/1286025599140716549,2025-04-08T12:22:20.852Z,#صرخات_احلام,2020-07-22 19:49:30+00:00,2020-07-22
Wed Jul 22 20:03:57 +0000 2020,"لما بتمشو ورا هيك ناس وبتسلموها الراية وتهتفو وراها لا تلومو رفض المجتمع لكم قبل ما يسمع شو بتحكو وشو بدكم 

#صرخات_احلام #الأردن https://t.co/6Cbi9Dg2aw",https://twitter.com/AjloniSultan,https://twitter.com/AjloniSultan/status/1286029236663394304,2025-04-08T12:22:20.852Z,#صرخات_احلام,2020-07-22 20:03:57+00:00,2020-07-22
Wed Jan 27 18:48:11 +0000 2021,"#بنت_مستشفى_الجامعة
#سيدة_ماركا_وجنينها
#قانون_أردني_رادع
#لا_لاسقاط_الحق_الشخصي
#تشريع_قانون_للعنف_الأسري
#صرخات_أحلام
#اسراء_غريب
#نطالب_بإعدام_قاتل_أخته https://t.co/Q4jbksGTND",https://twitter.com/Lin244,https://twitter.com/Lin244/status/1354501472982093827,2025-04-08T12:22:20.852Z,#صرخات_احلام,2021-01-27 18:48:11+00:00,2021-01-27
Thu Jul 23 12:00:39 +0000 2020,"صور من وقفة البارحة 
رفعتوا راسنا ❤️❤️
#صرخات_الاردنيات 
#صرخات_احلام https://t.co/IxI3rmZwDL",https://twitter.com/jor_noob,https://twitter.com/jor_noob/status/1286269997451554816,2025-04-08T12:22:23.681Z,#صرخات_احلام,2020-07-23 12:00:39+00:00,2020-07-23
Thu Jul 23 15:27:45 +0000 2020,"الفكر الذكوري يعدم الانسانية عند الشخص .. تخيلوا اشوف مجموعة ناس ماعندهم اكل و اجي بأكلي اكل قدامهم واضحك عليهم؟ 🙄

#صرخات_اردنيات
#صرخات_احلام",https://twitter.com/Eenergy85Free,https://twitter.com/Eenergy85Free/status/1286322112911867904,2025-04-08T12:22:23.681Z,#صرخات_احلام,2020-07-23 15:27:45+00:00,2020-07-23
Wed Jul 29 09:46:03 +0000 2020,"#صرخات_احلام 
#صرخات_الاردنيات 
#صرخات_النساء https://t.co/JldVlRBQj6",https://twitter.com/WoLetters,https://twitter.com/WoLetters/status/1288410451269824513,2025-04-08T12:22:23.681Z,#صرخات_احلام,2020-07-29 09:46:03+00:00,2020-07-29
Thu Jul 23 12:52:25 +0000 2020,"#صرخات_الاردنيات 
#صرخات_احلام 
#صرخات_النساء https://t.co/JXG4WwDrdJ",https://twitter.com/WoLetters,https://twitter.com/WoLetters/status/1286283022157873153,2025-04-08T12:22:23.681Z,#صرخات_احلام,2020-07-23 12:52:25+00:00,2020-07-23
Sat Jul 25 16:26:03 +0000 2020,"#صرخات_احلام 
#صرخات_الاردنيات 
#صرخات_النساء https://t.co/gMnEIGIQP6",https://twitter.com/WoLetters,https://twitter.com/WoLetters/status/1287061561174102016,2025-04-08T12:22:23.681Z,#صرخات_احلام,2020-07-25 16:26:03+00:00,2020-07-25
Fri Oct 30 20:57:05 +0000 2020,"لا تقدميّة دون إقرار المساواة الدستوريّة و القانونيّة للمرأة. 

#صوت_للتقدمية  #التقدمية_الى_البرلمان 
#التقدمية_صوت_النساء_الحر #جريمة_صافوط
#صرخات_أحلام #طالعات_الأردن #مش_سبب
#تتحرشش #افضح_المتحرش #لا_شرف_بالجريمة
#طفح_الكيل #لا_لأغلاق_الحضانات
#لأنها_تستطيع #لأن_الاردن_يستحق https://t.co/DdeLmG9kDV",https://twitter.com/wihdayouth,https://twitter.com/wihdayouth/status/1322281392789770248,2025-04-08T12:22:23.681Z,#صرخات_احلام,2020-10-30 20:57:05+00:00,2020-10-30
Mon Jul 27 05:52:47 +0000 2020,"#صرخات_احلام 
#صرخات_الاردنيات 
#صرخات_اردنيات https://t.co/E1wr8NKzp6",https://twitter.com/WoLetters,https://twitter.com/WoLetters/status/1287626969618755585,2025-04-08T12:22:23.681Z,#صرخات_احلام,2020-07-27 05:52:47+00:00,2020-07-27
Fri Jul 31 19:59:03 +0000 2020,"اليس من السخرية ان نكون في مجتمع يحتفل بعيد الاضحى المبارك و نحن نضحي في بناتنا و اخواتنا تحت مسمى ""الشرف"" و ""العادات و التقاليد"". ربنا امر الانبياء بعدم التضحية و القتل و احنا بررنا لانفسنا.. #اضحى_مبارك #صرخات_احلام",https://twitter.com/HameedAyoub,https://twitter.com/HameedAyoub/status/1289289493070061568,2025-04-08T12:22:23.681Z,#صرخات_احلام,2020-07-31 19:59:03+00:00,2020-07-31
Thu Jul 15 08:02:42 +0000 2021,"لكل لوحة قصة ولكل لوحة قضية 
فمن فينا المقتول ومنا فينا الضحية

من اخر المشاريع الجامعية ، توضح الأعمال الوضع الراهن في المجتمعات العربية بالرغم من التقدم الذي نعيشه اليوم إلا إنا لا زلنا نعاني من جرائم قتل تحت اسم ""قضية شرف"" 
#صرخات_أحلام #هاجر_العاصي #إسراء_غريب #سميحة_الاسدي https://t.co/2CylEJA3yc",https://twitter.com/zhraadam,https://twitter.com/zhraadam/status/1415582581941280770,2025-04-08T12:22:23.681Z,#صرخات_احلام,2021-07-15 08:02:42+00:00,2021-07-15
Wed Jul 22 20:05:13 +0000 2020,"#تفاعلكم :

د. عصمت حوسو : #صرخات_أحلام هي صرخات كل أمرأة معنفة ونحتاج لبناء وعي جديد 

👇👇👇👇

https://t.co/5Gtio7JHvY https://t.co/JRFpHWBHgU",https://twitter.com/tafa3olcom,https://twitter.com/tafa3olcom/status/1286029552423141378,2025-04-08T12:22:23.682Z,#صرخات_احلام,2020-07-22 20:05:13+00:00,2020-07-22
Wed Jul 22 20:18:54 +0000 2020,"So proud of you ❤️
#صرخات_الاردنيات
#صرخات_احلام
#أوقفوا_قتل_النساء
#وقفة_للنساء https://t.co/JGpWGct9iK",https://twitter.com/rula_ashqr,https://twitter.com/rula_ashqr/status/1286032998274609157,2025-04-08T12:22:23.682Z,#صرخات_احلام,2020-07-22 20:18:54+00:00,2020-07-22
Wed Jul 22 18:42:14 +0000 2020,"Around 1,000 people gathered outside of #Amman parliament today to ask for greater protections for women after another honour killing last week #Ahlam #صرخات_احلام https://t.co/l53sHRlBzK",https://twitter.com/melissa_pawson,https://twitter.com/melissa_pawson/status/1286008669205913602,2025-04-08T12:22:23.682Z,#صرخات_احلام,2020-07-22 18:42:14+00:00,2020-07-22
Thu Jul 23 23:53:00 +0000 2020,#صرخات_الأردنيات.. حملة إلكترونية توثق عشرات الجرائم بحق النساء في الأردن بدعوى الشرف بعد مقتل سيدة على يد والدها وشن حملة #صرخات_أحلام، فلماذا تصرخ الأردنيات؟ https://t.co/fyiXscpaPx,https://twitter.com/TRTArabi,https://twitter.com/TRTArabi/status/1286449263904346112,2025-04-08T12:22:23.682Z,#صرخات_احلام,2020-07-23 23:53:00+00:00,2020-07-23
Tue Aug 11 23:39:26 +0000 2020,"خلص هيك نستنا قصه جديده لتطلع؟

لم يستوصوا بِهن خيرًا يارسول الله
كسروا القوارير والافئده...
 #صرخات_احلام",https://twitter.com/RuwaaShouli,https://twitter.com/RuwaaShouli/status/1293331221016174592,2025-04-08T12:22:23.682Z,#صرخات_احلام,2020-08-11 23:39:26+00:00,2020-08-11
Thu Jul 23 19:31:32 +0000 2020,"#صرخات_أحلام.. مظاهرة نسوية أمام برلمان الأردن تنديدا بالعنف ضد المرأة
#منصات
#شاهد_سكاي https://t.co/bhMAUReqo3",https://twitter.com/skynewsarabia,https://twitter.com/skynewsarabia/status/1286383465693315077,2025-04-08T12:22:23.682Z,#صرخات_احلام,2020-07-23 19:31:32+00:00,2020-07-23
Wed Aug 05 00:03:33 +0000 2020,ونسيناها متل ما نسينا الي قبلها💔 #صرخات_احلام,https://twitter.com/RuwaaShouli,https://twitter.com/RuwaaShouli/status/1290800575437840384,2025-04-08T12:22:23.682Z,#صرخات_احلام,2020-08-05 00:03:33+00:00,2020-08-05
Fri Jul 24 10:00:01 +0000 2020,"#صرخات_احلام 
#صرخات_اردنيات 
#صرخات_النساء https://t.co/vQ4pm6xJ2j",https://twitter.com/WoLetters,https://twitter.com/WoLetters/status/1286602023664852992,2025-04-08T12:22:23.682Z,#صرخات_احلام,2020-07-24 10:00:01+00:00,2020-07-24
Thu Jul 23 12:44:12 +0000 2020,حراك نسوي مؤثر في الأردن تحت شعار #صرخات_احلام ، #صرخات_الاردنيات https://t.co/9DqUEKhCrC,https://twitter.com/nu22a,https://twitter.com/nu22a/status/1286280956693884929,2025-04-08T12:22:23.682Z,#صرخات_احلام,2020-07-23 12:44:12+00:00,2020-07-23
Wed Jul 29 14:04:26 +0000 2020,"الجمعة الساعة 4و10 دقائق بعد الظهر بتوقيت #عمّان على @France24_ar حلقة جديدة من برنامج #هي_الحدث على خلفية جريمة قتل الشابة الأردنية أحلام 
#صرخات_احلام 
#صرخة_احلام 
#الأردن 
#هي24
@ThameenKh 
@SocietyF24 https://t.co/nx5RzMws9D",https://twitter.com/mayssalounF24,https://twitter.com/mayssalounF24/status/1288475472930709510,2025-04-08T12:22:23.682Z,#صرخات_احلام,2020-07-29 14:04:26+00:00,2020-07-29
Fri Jul 24 18:50:51 +0000 2020,"#بكسر_التاء - على الرغم من وجود قوانين تناصر #المرأة، إلا أنّ #جرائم_قتل_النساء مازالت في ارتفاع مستمر بسبب الثقافة المبررة لهذه الجرائم.
شاهدوا الحلقة كاملة على يوتيوب: https://t.co/GWyV783gTS 
@AlyaAwada

#صرخات_احلام
#صرخات_الاردنيات https://t.co/XJpOc4k6Mu",https://twitter.com/bekasrtaa,https://twitter.com/bekasrtaa/status/1286735614445006849,2025-04-08T12:22:23.682Z,#صرخات_احلام,2020-07-24 18:50:51+00:00,2020-07-24
Sat Aug 01 06:26:40 +0000 2020,"لقد أذّن الوقت، لِـ أنْ تتبدّل صيغة الخطاب .

منذ عقود والمنابر على تعددها واشكالها، تخاطب النساء
وتستثني الرجل!

بل وتعتبرهُ ضحيّة الغواية!

(احمي بنتك) ليست الصح النهائي!
والصواب : علّم ولدك .

#صرخات_النساء
#صرخات_أحلام https://t.co/vbxA23AIgI",https://twitter.com/Rema7_K,https://twitter.com/Rema7_K/status/1289447438642581504,2025-04-08T12:22:26.212Z,#صرخات_احلام,2020-08-01 06:26:40+00:00,2020-08-01
Thu Jul 23 11:58:16 +0000 2020,"صور من وقفة البارحة 
رفعتوا راسنا ❤️❤️
#صرخات_الاردنيات 
#صرخات_احلام https://t.co/qV6NfIQAJU",https://twitter.com/jor_noob,https://twitter.com/jor_noob/status/1286269398026801154,2025-04-08T12:22:26.212Z,#صرخات_احلام,2020-07-23 11:58:16+00:00,2020-07-23
Thu Jul 23 07:06:34 +0000 2020,"الإنسانية بحاجة إلى ثورة !
#صرخات_احلام
#صرخات_النساء
#تشريع_قانون_العنف_الاسري https://t.co/9lb9zk6xJp",https://twitter.com/vianalihussein,https://twitter.com/vianalihussein/status/1286195987267166208,2025-04-08T12:22:26.212Z,#صرخات_احلام,2020-07-23 07:06:34+00:00,2020-07-23
Tue Jul 21 06:10:56 +0000 2020,#صرخات_احلام #صرخة_احلام #صرخات_أحلام #اوقفوا_قتل_النساء #StopKillingWomen https://t.co/j6XyWLv9oa,https://twitter.com/nasserbinnasser,https://twitter.com/nasserbinnasser/status/1285457213142728706,2025-04-08T12:22:26.212Z,#صرخات_احلام,2020-07-21 06:10:56+00:00,2020-07-21
Thu Jul 23 16:45:00 +0000 2020,#صرخات_الأردنيات .. حملة إلكترونية توثق عشرات الجرائم بحق النساء في الأردن بدعوى الشرف بعد مقتل سيدة على يد والدها وشن حملة #صرخات_أحلام، فلماذا تصرخ الأردنيات؟ https://t.co/UhSBljIZWm,https://twitter.com/TRTArabi,https://twitter.com/TRTArabi/status/1286341554249105408,2025-04-08T12:22:26.212Z,#صرخات_احلام,2020-07-23 16:45:00+00:00,2020-07-23
Wed Jul 22 20:26:56 +0000 2020,"Some signs from today's stand outside the #Jordanian parliament calling for measures to end violence and discrimination against women. 
 ""لا يوجد وطن حر بدون نساء حرة"" #صرخات_الاردنيات #صرخات_احلام #الأردن_اليوم #الأردن https://t.co/lDLP7w6WYs",https://twitter.com/KarimanMango,https://twitter.com/KarimanMango/status/1286035019690057728,2025-04-08T12:22:26.212Z,#صرخات_احلام,2020-07-22 20:26:56+00:00,2020-07-22
Thu Jul 23 06:56:44 +0000 2020,"لا يمكن تبرير العنف..
لا شرف في جرائم الشرف .. 
أوقفوا قتل النساء ..
وقفتنا اليوم عشان مستقبلنا..
#صرخات_احلام 
#صرخات_الاردنيات https://t.co/cIRRnPSiVf",https://twitter.com/WoLetters,https://twitter.com/WoLetters/status/1286193513173069825,2025-04-08T12:22:26.212Z,#صرخات_احلام,2020-07-23 06:56:44+00:00,2020-07-23
Sat Aug 01 05:56:26 +0000 2020,"قد تشتم الناس أحياناً ، 
مش لأنه فقدت الحُجة ، ولكن لأنه مرارتها فاقعة من الغباء والتكرار 

فبتلاقيهم ممكن يعلقوا أحياناً على أحدهم : خلص ماشي اقلب وجهك انت صح

#صرخات_أحلام
#اوقفوا_قتل_النساء",https://twitter.com/Rema7_K,https://twitter.com/Rema7_K/status/1289439828724023296,2025-04-08T12:22:26.212Z,#صرخات_احلام,2020-08-01 05:56:26+00:00,2020-08-01
Thu Jul 23 15:01:03 +0000 2020,"وقف العنف ضدالمرآة والتعامل معهاعلى انهاكيان كامل له كافةالحقوق والواجبات 
#صرخات_احلام #صرخة_احلام #صرخات_اردنيات #صرخات_النساء #صرخات_الأردنيات #صرخات_أحلام #صرخة_احلام #اوقفوا_قتل_النساء #اوقفو_قتل_النساء #العراق #الأردن #مصر #السعودية #الكويت #الرياض_الان #شي_يحبونه_النساء https://t.co/OvObvw9Vbt",https://twitter.com/Sarah_alsouhail,https://twitter.com/Sarah_alsouhail/status/1286315396589588480,2025-04-08T12:22:26.212Z,#صرخات_احلام,2020-07-23 15:01:03+00:00,2020-07-23
